SiteID,Latitude,Longitude,Elevation,d18O,nyrs
AntarcticSS_351,-71.099999999999994,77.290000000000006,1988.0,-34.810000000000002,1.0
AntarcticSS_352,-70.840000000000003,77.079999999999998,1851.0,-32.310000000000002,1.0
AntarcticSS_353,-70.579999999999998,76.870000000000005,1650.0,-31.629999999999999,1.0
AntarcticSS_354,-70.260000000000005,76.689999999999998,1386.0,-30.109999999999999,1.0
AntarcticSS_355,-69.930000000000007,76.489999999999995,1040.0,-28.039999999999999,1.0
AntarcticSS_356,-72.650000000000006,55.93,2862.0,-44.859999999999999,1.0
AntarcticSS_357,-72.280000000000001,56.729999999999997,2876.0999999999999,-44.18,1.0
AntarcticSS_358,-71.900000000000006,57.490000000000002,2808.0,-39.829999999999998,1.0
AntarcticSS_359,-71.469999999999999,57.810000000000002,2817.8000000000002,-39.899999999999999,1.0
AntarcticSS_360,-71.069999999999993,58.310000000000002,2817.3000000000002,-39.390000000000001,1.0
AntarcticSS_028,-74.150000000000006,101.89,3517.0,-51.869999999999997,1.0
AntarcticSS_361,-70.689999999999998,59.07,2753.3000000000002,-41.049999999999997,1.0
AntarcticSS_362,-70.310000000000002,59.770000000000003,2739.5,-41.399999999999999,1.0
AntarcticSS_363,-69.859999999999999,59.799999999999997,2620.4000000000001,-35.549999999999997,1.0
AntarcticSS_364,-69.409999999999997,60.030000000000001,2380.6999999999998,-35.390000000000001,1.0
AntarcticSS_365,-68.969999999999999,60.030000000000001,2132.1999999999998,-31.469999999999999,1.0
AntarcticSS_366,-76.519999999999996,63.909999999999997,2580.0,-44.479999999999997,1.0
AntarcticSS_367,-76.540000000000006,62.18,2650.0,-47.189999999999998,1.0
AntarcticSS_368,-76.560000000000002,60.840000000000003,2790.0,-46.789999999999999,1.0
AntarcticSS_369,-76.560000000000002,59.869999999999997,2920.0,-46.850000000000001,1.0
AntarcticSS_370,-76.549999999999997,58.890000000000001,2980.0,-47.490000000000002,1.0
AntarcticSS_029,-74.650000000000006,102.47,3529.0,-51.670000000000002,1.0
AntarcticSS_371,-76.359999999999999,57.509999999999998,3020.0,-45.539999999999999,1.0
AntarcticSS_372,-76.170000000000002,56.149999999999999,3050.0,-47.82,1.0
AntarcticSS_373,-75.849999999999994,55.530000000000001,3010.0,-44.840000000000003,1.0
AntarcticSS_374,-75.519999999999996,54.920000000000002,2990.0,-48.759999999999998,1.0
AntarcticSS_375,-75.209999999999994,54.57,3020.0,-44.689999999999998,1.0
AntarcticSS_376,-74.859999999999999,54.399999999999999,2930.0,-43.240000000000002,1.0
AntarcticSS_377,-74.5,54.240000000000002,2880.0,-47.469999999999999,1.0
AntarcticSS_378,-74.150000000000006,54.079999999999998,2920.0,-41.880000000000003,1.0
AntarcticSS_379,-73.760000000000005,54.030000000000001,2950.0,-46.020000000000003,1.0
AntarcticSS_380,-73.620000000000005,54.289999999999999,2910.0,-43.479999999999997,1.0
AntarcticSS_030,-75.540000000000006,103.47,3556.0,-53.049999999999997,1.0
AntarcticSS_381,-73.290000000000006,54.850000000000001,2880.0,-46.240000000000002,1.0
AntarcticSS_382,-72.969999999999999,55.390000000000001,2860.0,-45.649999999999999,1.0
AntarcticSS_031,-76.030000000000001,104.03,3553.0,-54.090000000000003,1.0
AntarcticSS_032,-76.489999999999995,104.55,3516.0,-53.829999999999998,1.0
AntarcticSS_383,-65.079999999999998,-59.579999999999998,47.0,-24.300000000000001,1.0
AntarcticSS_384,-65.170000000000002,-59.979999999999997,20.0,-19.5,1.0
AntarcticSS_385,-65.280000000000001,-60.32,20.0,-20.300000000000001,1.0
AntarcticSS_386,-65.450000000000003,-60.75,20.0,-19.0,1.0
AntarcticSS_387,-65.579999999999998,-61.170000000000002,50.0,-19.800000000000001,1.0
AntarcticSS_388,-65.700000000000003,-61.530000000000001,70.0,-22.100000000000001,1.0
AntarcticSS_389,-65.829999999999998,-61.950000000000003,90.0,-22.100000000000001,1.0
AntarcticSS_033,-76.989999999999995,105.12,3531.0,-56.950000000000003,1.0
AntarcticSS_390,-66.329999999999998,-62.600000000000001,70.0,-22.5,1.0
AntarcticSS_391,-66.900000000000006,-63.530000000000001,50.0,-22.5,1.0
AntarcticSS_392,-67.329999999999998,-64.120000000000005,50.0,-22.800000000000001,1.0
AntarcticSS_393,-67.780000000000001,-64.700000000000003,80.0,-22.199999999999999,1.0
AntarcticSS_394,-68.420000000000002,-65.25,200.0,-23.699999999999999,1.0
AntarcticSS_395,-68.719999999999999,-65.430000000000007,1200.0,-23.300000000000001,1.0
AntarcticSS_396,-68.799999999999997,-65.370000000000005,1250.0,-23.600000000000001,1.0
AntarcticSS_397,-68.950000000000003,-65.430000000000007,1350.0,-24.5,1.0
AntarcticSS_398,-69.069999999999993,-65.329999999999998,1400.0,-23.5,1.0
AntarcticSS_399,-69.170000000000002,-65.299999999999997,1700.0,-24.199999999999999,1.0
AntarcticSS_034,-77.540000000000006,105.73999999999999,3510.0,-54.909999999999997,1.0
AntarcticSS_400,-69.680000000000007,-65.219999999999999,1600.0,-24.100000000000001,1.0
AntarcticSS_401,-70.420000000000002,-64.730000000000004,1950.0,-27.300000000000001,1.0
AntarcticSS_402,-70.969999999999999,-64.680000000000007,2000.0,-28.300000000000001,1.0
AntarcticSS_403,-71.280000000000001,-65.719999999999999,1650.0,-25.0,1.0
AntarcticSS_404,-71.980000000000004,-65.299999999999997,1250.0,-23.300000000000001,1.0
AntarcticSS_405,-72.230000000000004,-65.480000000000004,1250.0,-25.300000000000001,1.0
AntarcticSS_406,-72.549999999999997,-65.920000000000002,1000.0,-26.600000000000001,1.0
AntarcticSS_407,-73.230000000000004,-66.799999999999997,1200.0,-24.300000000000001,1.0
AntarcticSS_408,-73.930000000000007,-67.5,1300.0,-18.199999999999999,1.0
AntarcticSS_409,-74.049999999999997,-69.950000000000003,1450.0,-25.0,1.0
AntarcticSS_035,-77.829999999999998,106.08,3510.0,-56.770000000000003,1.0
AntarcticSS_410,-74.769999999999996,-72.769999999999996,1520.0,-27.0,1.0
AntarcticSS_411,-74.849999999999994,-75.75,700.0,-27.699999999999999,1.0
AntarcticSS_412,-75.430000000000007,-78.480000000000004,450.0,-30.699999999999999,1.0
AntarcticSS_413,-75.780000000000001,-81.670000000000002,750.0,-31.699999999999999,1.0
AntarcticSS_414,-76.420000000000002,-85.170000000000002,1050.0,-32.899999999999999,1.0
AntarcticSS_415,-76.930000000000007,-86.25,1100.0,-32.600000000000001,1.0
AntarcticSS_416,-77.599999999999994,-87.120000000000005,1500.0,-31.800000000000001,1.0
AntarcticSS_417,-78.200000000000003,-87.650000000000006,1650.0,-32.0,1.0
AntarcticSS_418,-78.819999999999993,-87.230000000000004,2050.0,-37.5,1.0
AntarcticSS_419,-79.170000000000002,-86.849999999999994,1800.0,-33.200000000000003,1.0
AntarcticSS_036,-74.700000000000003,159.69999999999999,1509.0,-36.880000000000003,1.0
AntarcticSS_420,-79.75,-85.299999999999997,1680.0,-37.5,1.0
AntarcticSS_421,-80.299999999999997,-81.349999999999994,700.0,-33.399999999999999,1.0
AntarcticSS_422,-80.75,-81.25,900.0,-34.899999999999999,1.0
AntarcticSS_423,-81.200000000000003,-82.0,900.0,-36.899999999999999,1.0
AntarcticSS_424,-81.799999999999997,-82.829999999999998,1050.0,-35.700000000000003,1.0
AntarcticSS_425,-81.920000000000002,-83.329999999999998,1150.0,-37.799999999999997,1.0
AntarcticSS_426,-82.680000000000007,-84.0,1250.0,-38.100000000000001,1.0
AntarcticSS_427,-83.079999999999998,-84.75,1320.0,-38.399999999999999,1.0
AntarcticSS_428,-83.780000000000001,-87.420000000000002,1480.0,-40.0,1.0
AntarcticSS_429,-84.200000000000003,-88.079999999999998,1550.0,-39.200000000000003,1.0
AntarcticSS_037,-74.689999999999998,159.37,1546.0,-40.450000000000003,1.0
AntarcticSS_430,-84.579999999999998,-88.920000000000002,1650.0,-40.799999999999997,1.0
AntarcticSS_431,-85.180000000000007,-88.969999999999999,1730.0,-42.799999999999997,1.0
AntarcticSS_432,-85.879999999999995,-88.170000000000002,1850.0,-40.600000000000001,1.0
AntarcticSS_433,-86.200000000000003,-88.420000000000002,2000.0,-43.600000000000001,1.0
AntarcticSS_434,-86.569999999999993,-88.950000000000003,2050.0,-45.0,1.0
AntarcticSS_435,-86.900000000000006,-90.319999999999993,2200.0,-42.299999999999997,1.0
AntarcticSS_436,-87.599999999999994,-91.099999999999994,2380.0,-47.600000000000001,1.0
AntarcticSS_437,-87.950000000000003,-91.920000000000002,2550.0,-48.399999999999999,1.0
AntarcticSS_438,-88.629999999999995,-92.430000000000007,2650.0,-49.299999999999997,1.0
AntarcticSS_439,-89.0,-92.969999999999999,2750.0,-50.799999999999997,1.0
AntarcticSS_038,-74.689999999999998,159.19,1576.0,-36.420000000000002,1.0
AntarcticSS_440,-89.370000000000005,-91.650000000000006,2850.0,-50.899999999999999,1.0
AntarcticSS_441,-89.999989999999997,0.0,2880.0,-51.200000000000003,1.0
AntarcticSS_442,-89.879999999999995,114.37,2880.0,-51.700000000000003,1.0
AntarcticSS_443,-89.530000000000001,108.3,2900.0,-51.600000000000001,1.0
AntarcticSS_444,-89.180000000000007,105.58,2950.0,-51.600000000000001,1.0
AntarcticSS_445,-88.430000000000007,104.45,3050.0,-53.399999999999999,1.0
AntarcticSS_446,-88.049999999999997,104.58,3070.0,-53.299999999999997,1.0
AntarcticSS_447,-87.700000000000003,104.65000000000001,3130.0,-53.399999999999999,1.0
AntarcticSS_448,-87.329999999999998,104.42,3150.0,-53.200000000000003,1.0
AntarcticSS_449,-86.599999999999994,104.95,3150.0,-53.700000000000003,1.0
AntarcticSS_039,-74.680000000000007,159.02000000000001,1588.0,-40.289999999999999,1.0
AntarcticSS_450,-85.549999999999997,105.67,3160.0,-54.200000000000003,1.0
AntarcticSS_451,-85.219999999999999,105.81999999999999,3180.0,-54.5,1.0
AntarcticSS_452,-84.469999999999999,106.28,3210.0,-55.299999999999997,1.0
AntarcticSS_453,-84.120000000000005,106.28,3230.0,-54.700000000000003,1.0
AntarcticSS_454,-83.730000000000004,106.40000000000001,3230.0,-55.299999999999997,1.0
AntarcticSS_455,-83.0,106.2,3260.0,-56.200000000000003,1.0
AntarcticSS_456,-82.670000000000002,106.31999999999999,3280.0,-54.299999999999997,1.0
AntarcticSS_457,-81.829999999999998,106.47,3310.0,-55.799999999999997,1.0
AntarcticSS_458,-81.079999999999998,106.43000000000001,3410.0,-56.0,1.0
AntarcticSS_459,-80.700000000000003,106.2,3400.0,-57.700000000000003,1.0
AntarcticSS_040,-74.680000000000007,158.87,1597.0,-38.229999999999997,1.0
AntarcticSS_460,-80.280000000000001,106.23,3420.0,-56.700000000000003,1.0
AntarcticSS_461,-79.700000000000003,106.06999999999999,3430.0,-53.100000000000001,1.0
AntarcticSS_462,-79.129999999999995,106.13,3430.0,-58.399999999999999,1.0
AntarcticSS_463,-78.769999999999996,106.68000000000001,3480.0,-57.200000000000003,1.0
AntarcticSS_464,-78.120000000000005,105.78,3500.0,-54.700000000000003,1.0
AntarcticSS_465,-77.719999999999999,104.78,3510.0,-56.899999999999999,1.0
AntarcticSS_466,-77.0,102.92,3550.0,-55.200000000000003,1.0
AntarcticSS_467,-76.599999999999994,102.0,3550.0,-53.799999999999997,1.0
AntarcticSS_468,-75.900000000000006,100.52,3560.0,-54.200000000000003,1.0
AntarcticSS_469,-75.549999999999997,100.52,3550.0,-53.5,1.0
AntarcticSS_041,-74.680000000000007,158.68000000000001,1603.0,-40.170000000000002,1.0
AntarcticSS_470,-74.730000000000004,98.680000000000007,3550.0,-52.0,1.0
AntarcticSS_471,-74.349999999999994,98.0,3500.0,-51.700000000000003,1.0
AntarcticSS_472,-73.680000000000007,97.430000000000007,3490.0,-49.799999999999997,1.0
AntarcticSS_473,-73.299999999999997,97.150000000000006,3430.0,-47.600000000000001,1.0
AntarcticSS_474,-72.849999999999994,96.980000000000004,3380.0,-46.399999999999999,1.0
AntarcticSS_475,-72.469999999999999,96.75,3320.0,-43.899999999999999,1.0
AntarcticSS_476,-71.700000000000003,96.280000000000001,3180.0,-44.299999999999997,1.0
AntarcticSS_477,-71.329999999999998,96.019999999999996,3090.0,-44.600000000000001,1.0
AntarcticSS_478,-70.950000000000003,95.900000000000006,2980.0,-43.0,1.0
AntarcticSS_479,-70.549999999999997,95.719999999999999,2870.0,-40.899999999999999,1.0
AntarcticSS_042,-74.680000000000007,158.50999999999999,1607.0,-39.509999999999998,1.0
AntarcticSS_480,-70.180000000000007,95.579999999999998,2820.0,-37.100000000000001,1.0
AntarcticSS_481,-69.769999999999996,95.370000000000005,2720.0,-36.0,1.0
AntarcticSS_482,-69.430000000000007,95.120000000000005,2650.0,-37.899999999999999,1.0
AntarcticSS_483,-68.849999999999994,94.620000000000005,2400.0,-32.0,1.0
AntarcticSS_484,-68.079999999999998,93.829999999999998,2080.0,-29.399999999999999,1.0
AntarcticSS_485,-67.700000000000003,93.650000000000006,1850.0,-25.300000000000001,1.0
AntarcticSS_486,-67.349999999999994,93.430000000000007,1480.0,-20.899999999999999,1.0
AntarcticSS_043,-74.659999999999997,158.34,1614.0,-41.939999999999998,1.0
AntarcticSS_044,-74.640000000000001,157.5,1776.0,-38.450000000000003,1.0
AntarcticSS_045,-74.599999999999994,157.34,1782.0,-41.969999999999999,1.0
AntarcticSS_046,-74.569999999999993,157.22,1784.0,-37.460000000000001,1.0
AntarcticSS_047,-74.540000000000006,157.09999999999999,1829.0,-42.130000000000003,1.0
AntarcticSS_048,-74.439999999999998,156.74000000000001,1888.0,-40.549999999999997,1.0
AntarcticSS_049,-74.409999999999997,156.62,1898.0,-43.43,1.0
AntarcticSS_050,-74.379999999999995,156.5,1914.0,-42.689999999999998,1.0
AntarcticSS_487,-72.75,-15.5,34.0,-21.399999999999999,4.0
AntarcticSS_051,-74.319999999999993,156.38999999999999,1957.0,-39.609999999999999,1.0
AntarcticSS_488,-73.099999999999994,-13.17,363.0,-23.300000000000001,3.0
AntarcticSS_489,-74.480000000000004,-11.52,1160.0,-30.399999999999999,3.0
AntarcticSS_490,-75.0,0.01,2892.0,-43.600000000000001,3.0
AntarcticSS_052,-74.280000000000001,156.33000000000001,1967.0,-42.619999999999997,1.0
AntarcticSS_053,-74.230000000000004,156.27000000000001,1994.0,-41.810000000000002,1.0
AntarcticSS_054,-74.150000000000006,156.15000000000001,2025.0,-42.280000000000001,1.0
AntarcticSS_055,-74.109999999999999,156.08000000000001,2026.0,-43.969999999999999,1.0
AntarcticSS_056,-74.069999999999993,156.02000000000001,2038.0,-41.880000000000003,1.0
AntarcticSS_493,-72.799999999999997,159.09999999999999,2316.0,-37.149999999999999,35.0
AntarcticSS_057,-74.030000000000001,155.96000000000001,2065.0,-41.880000000000003,1.0
AntarcticSS_058,-74.040000000000006,155.83000000000001,2066.0,-38.450000000000003,1.0
AntarcticSS_059,-74.069999999999993,155.69,2074.0,-38.329999999999998,1.0
AntarcticSS_060,-74.090000000000003,155.56999999999999,2077.0,-40.539999999999999,1.0
AntarcticSS_505,-68.5,110.84999999999999,1784.0,-28.449999999999999,10.0
AntarcticSS_506,-68.480000000000004,109.66,1884.0,-30.440000000000001,2.0
AntarcticSS_507,-68.5,104.68000000000001,2300.0,-35.439999999999998,2.0
AntarcticSS_061,-74.120000000000005,155.41999999999999,2082.0,-39.509999999999998,1.0
AntarcticSS_508,-68.5,103.42,2256.0,-35.909999999999997,2.0
AntarcticSS_509,-68.489999999999995,102.18000000000001,2119.0,-35.130000000000003,2.0
AntarcticSS_510,-68.510000000000005,100.93000000000001,2025.0,-35.549999999999997,2.0
AntarcticSS_511,-68.519999999999996,99.689999999999998,1980.0,-30.84,2.0
AntarcticSS_512,-68.510000000000005,98.439999999999998,2050.0,-33.18,2.0
AntarcticSS_513,-68.489999999999995,97.189999999999998,2322.0,-33.32,46.0
AntarcticSS_514,-68.5,95.950000000000003,2259.0,-32.219999999999999,2.0
AntarcticSS_062,-74.140000000000001,155.28999999999999,2087.0,-40.710000000000001,1.0
AntarcticSS_063,-74.200000000000003,155.02000000000001,2102.0,-42.899999999999999,1.0
AntarcticSS_064,-74.219999999999999,154.88,2109.0,-40.75,1.0
AntarcticSS_065,-74.239999999999995,154.74000000000001,2113.0,-43.619999999999997,1.0
AntarcticSS_066,-74.269999999999996,154.59999999999999,2121.0,-42.009999999999998,1.0
AntarcticSS_067,-74.290000000000006,154.47999999999999,2126.0,-39.700000000000003,1.0
AntarcticSS_068,-74.359999999999999,154.03999999999999,2145.0,-40.670000000000002,1.0
AntarcticSS_069,-74.390000000000001,153.90000000000001,2164.0,-42.829999999999998,1.0
AntarcticSS_070,-74.439999999999998,153.61000000000001,2171.0,-42.640000000000001,1.0
AntarcticSS_071,-74.459999999999994,153.47,2177.0,-44.289999999999999,1.0
AntarcticSS_072,-74.480000000000004,153.33000000000001,2178.0,-42.289999999999999,1.0
AntarcticSS_073,-74.510000000000005,153.19,2195.0,-38.420000000000002,1.0
AntarcticSS_074,-74.530000000000001,153.03,2195.0,-43.229999999999997,1.0
AntarcticSS_075,-74.549999999999997,152.88999999999999,2203.0,-42.740000000000002,1.0
AntarcticSS_076,-74.579999999999998,152.74000000000001,2216.0,-44.020000000000003,1.0
AntarcticSS_077,-74.599999999999994,152.59,2227.0,-43.560000000000002,1.0
AntarcticSS_078,-74.620000000000005,152.44999999999999,2236.0,-38.850000000000001,1.0
AntarcticSS_079,-74.650000000000006,152.31,2238.0,-43.07,1.0
AntarcticSS_080,-74.700000000000003,152.02000000000001,2250.0,-39.920000000000002,1.0
AntarcticSS_081,-74.719999999999999,151.87,2272.0,-38.32,1.0
AntarcticSS_082,-74.739999999999995,151.72,2273.0,-43.240000000000002,1.0
AntarcticSS_083,-74.760000000000005,151.56999999999999,2271.0,-45.100000000000001,1.0
AntarcticSS_084,-74.780000000000001,151.41999999999999,2296.0,-41.840000000000003,1.0
AntarcticSS_085,-74.799999999999997,151.27000000000001,2308.0,-38.140000000000001,1.0
AntarcticSS_086,-74.819999999999993,151.13999999999999,2302.0,-45.689999999999998,1.0
isomap_1000,44.7333,9.9167000000000005,1520.0,-7.6799999999999997,7.0
isomap_1002,45.666699999999999,9.9499999999999993,197.0,-7.7000000000000002,7.0
isomap_1004,42.633299999999998,14.033300000000001,287.0,-7.9400000000000004,3.1000000000000001
isomap_1005,43.316699999999997,11.35,322.0,-6.5300000000000002,4.0
isomap_1009,42.783299999999997,12.4,400.0,-6.3700000000000001,3.0
isomap_1010,46.066699999999997,11.1333,312.0,-8.4100000000000001,3.0
isomap_1011,45.648600000000002,13.779999999999999,14.0,-6.5999999999999996,4.0
isomap_1013,43.716700000000003,12.6333,485.0,-8.0099999999999998,3.1000000000000001
isomap_1017,45.450000000000003,11.0,59.0,-7.6500000000000004,3.0
isomap_1018,37.363333333333301,-115.193333333333,1134.0,-11.922428650000001,4.0
isomap_1019,39.468333333333298,-117.19499999999999,1747.0,-17.10525526,4.0
isomap_1020,42.246666666666698,-111.338333333333,1807.0,-16.23449905,4.0
isomap_1021,44.093333333333298,-121.198333333333,1052.0,-15.493240399999999,4.0
isomap_1022,39.321666666666701,-117.121666666667,2204.0,-15.943212219999999,4.0
isomap_1023,37.373333333333299,-118.36499999999999,1265.0,-13.508831949999999,4.0
isomap_1024,37.68,-112.845,3002.0,-15.23543486,4.0
isomap_1025,43.591666666666697,-118.95333333333301,1263.0,-13.89646351,4.0
isomap_1026,39.191666666666698,-119.735,1432.0,-14.74602649,4.0
isomap_1027,39.158333333333303,-114.60833333333299,3246.0,-15.894054349999999,4.0
isomap_1028,37.701666666666704,-113.09666666666701,1714.0,-13.24672662,4.0
isomap_1029,40.121666666666698,-114.875,2880.0,-12.72862173,4.0
isomap_1030,39.024999999999999,-114.64166666666701,2522.0,-15.434790380000001,4.0
isomap_1031,36.216666666666697,-116.71833333333301,1575.0,-13.58175803,4.0
isomap_1032,36.460000000000001,-116.88,-65.0,-7.7011042630000004,4.0
isomap_1033,40.636666666666699,-111.495,2195.0,-15.518254389999999,4.0
isomap_1034,39.383333333333297,-112.508333333333,1449.0,-14.911958090000001,4.0
isomap_1035,40.823333333333302,-115.79000000000001,1937.0,-15.36405066,4.0
isomap_1036,39.299999999999997,-114.841666666667,1907.0,-14.385412280000001,4.0
isomap_1037,38.418333333333301,-110.70333333333301,1170.0,-12.22958422,4.0
isomap_1038,38.545000000000002,-118.633333333333,1298.0,-14.01732696,4.0
isomap_1039,36.659999999999997,-115.19499999999999,2999.0,-12.790920099999999,4.0
isomap_1040,41.9716666666667,-114.658333333333,1590.0,-14.659088880000001,4.0
isomap_1041,42.161666666666697,-120.398333333333,1441.0,-13.6412168,4.0
isomap_1042,42.001666666666701,-117.72166666666701,1366.0,-15.436402620000001,4.0
isomap_1043,40.461666666666702,-112.191666666667,2134.0,-15.093177349999999,4.0
isomap_1044,39.240000000000002,-115.54000000000001,3216.0,-13.85905588,4.0
isomap_1045,39.3183333333333,-114.238333333333,2858.0,-15.28431746,4.0
isomap_1046,38.240000000000002,-114.38833333333299,2804.0,-14.386781770000001,4.0
isomap_1047,41.953333333333298,-116.18666666666699,1638.0,-13.57509904,4.0
isomap_1048,43.7916666666667,-120.94,1920.0,-15.46585479,4.0
isomap_1049,35.945,-115.5,2463.0,-13.157440859999999,4.0
isomap_1050,39.606666666666698,-110.74833333333299,1804.0,-14.80375276,4.0
isomap_1051,35.441666666666698,-115.90000000000001,1040.0,-10.159375000000001,4.0
isomap_1052,36.5833333333333,-115.25,2926.0,-12.8116726,4.0
isomap_1053,40.6533333333333,-120.768333333333,1558.0,-13.53171435,4.0
isomap_1054,38.060000000000002,-117.086666666667,1654.0,-13.71483516,4.0
isomap_1055,40.6116666666667,-112.34999999999999,1518.0,-14.279446849999999,4.0
isomap_1056,40.718333333333298,-114.03,1292.0,-12.892773050000001,4.0
isomap_1057,37.351666666666702,-118.183333333333,2697.0,-13.84392581,4.0
isomap_1058,40.896666666666697,-117.80500000000001,1312.0,-14.33455045,4.0
isomap_1063,40.049999999999997,-88.370000000000005,229.0,-7.0,3.0
isomap_1065,37.0,-116.25,664.0,-11.9,5.0
isomap_1066,38.770000000000003,-75.079999999999998,15.0,-6.2000000000000002,3.0
isomap_1068,41.149999999999999,-96.489999999999995,366.0,-7.4000000000000004,3.0
isomap_1070,41.060000000000002,-100.73999999999999,847.0,-9.5999999999999996,6.0
isomap_1071,39.530000000000001,-84.730000000000004,192.0,-7.7999999999999998,3.0
isomap_1073,40.780000000000001,-77.950000000000003,377.0,-9.9000000000000004,3.0
isomap_1075,33.134444444444398,-115.505833333333,280.83333333333297,-6.7903613900000002,8.0
isomap_1076,33.814999999999998,-116.63833333333299,2540.0,-9.771282051,8.0
isomap_1077,35.4716666666667,-115.2225,1342.5,-7.1831580510000004,8.0
isomap_1078,34.497777777777799,-117.105,1640.0,-8.3496470039999995,8.0
isomap_1079,34.940833333333302,-118.57666666666699,1222.5,-5.5399926820000003,8.0
isomap_1080,38.390000000000001,-90.150000000000006,184.0,-6.7999999999999998,4.0
isomap_1082,46.0,-89.599999999999994,495.0,-10.9,3.0
isomap_1084,35.969999999999999,-84.280000000000001,341.0,-6.2000000000000002,3.0
isomap_1086,44.564722199999999,-123.26083,76.0,-7.9493699309999997,6.0999999999999996
isomap_1094,41.153055999999999,-96.492778000000001,352.0,-11.5,7.0
isomap_946,46.166699999999999,11.0,1005.0,-9.2599999999999998,22.0
isomap_947,41.133299999999998,16.850000000000001,24.0,-6.71,4.0
isomap_948,45.643900000000002,13.863899999999999,397.0,-7.3600000000000003,5.0999999999999996
isomap_950,45.566699999999997,8.6333000000000002,190.0,-7.7000000000000002,6.0
isomap_951,44.4833,11.333299999999999,54.0,-7.5,3.1000000000000001
isomap_959,39.299999999999997,16.25,238.0,-6.9000000000000004,4.0
isomap_960,45.883299999999998,10.183299999999999,208.0,-7.6600000000000001,7.0
isomap_961,37.729999999999997,15.0,2.0,-5.4900000000000002,3.1000000000000001
isomap_962,37.729999999999997,15.000999999999999,570.0,-7.1799999999999997,3.1000000000000001
isomap_963,37.729999999999997,15.002000000000001,950.0,-8.2300000000000004,3.1000000000000001
isomap_967,43.833300000000001,13.0167,12.0,-7.3300000000000001,4.9000000000000004
isomap_968,43.7667,11.25,50.0,-5.96,4.0
isomap_970,44.416699999999999,8.9499999999999993,2.0,-5.5300000000000002,7.0
isomap_971,46.07,8.1099999999999994,1100.0,-9.0399999999999991,6.0
isomap_972,43.883299999999998,8.0500000000000007,10.0,-6.6200000000000001,2.6000000000000001
isomap_984,45.916699999999999,8.5500000000000007,208.0,-7.4000000000000004,6.0
isomap_985,44.799999999999997,10.333299999999999,55.0,-7.7300000000000004,7.2000000000000002
isomap_986,45.549999999999997,10.6,1290.0,-8.75,7.0
isomap_988,42.916699999999999,10.533300000000001,21.0,-6.04,2.2999999999999998
isomap_989,43.716700000000003,10.3833,5.0,-5.5099999999999998,7.0
isomap_993,41.2667,14.15,110.0,-6.0300000000000002,7.0
isomap_995,46.518900000000002,13.0122,615.0,-8.3300000000000001,4.2000000000000002
isomap_996,41.283299999999997,13.9833,620.0,-6.6399999999999997,8.6999999999999993
